frame_idx,timestamp_ms,detected,center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,confidence,area,contour_area,distance_px,heatmap_ready,is_paused,kalman_corrected,kalman_predicted,pause_count,pause_duration_s,size_mean,speed_px_s,total_pause_time_s
490,16333.33,1,547,443,351,370,320,150,0.5600,26881.00,26881.0,2218.4407257471503,1.0,0.0,1.0,1.0,0.0,0.0,30492,180.62391868188507,0.0
491,16366.67,1,544,442,351,366,320,152,0.5572,27103.50,27103.5,2221.6030034073187,1.0,0.0,1.0,1.0,0.0,0.0,30492,143.2872988090715,0.0
492,16400.00,1,543,440,351,366,323,151,0.5600,27314.00,27314.0,2223.8390713848185,1.0,0.0,1.0,1.0,0.0,0.0,30492,111.49551560488919,0.0
493,16433.33,1,544,438,351,361,331,157,0.5395,28035.00,28035.0,2226.075139362318,1.0,0.0,1.0,1.0,0.0,0.0,30492,69.1465834296969,0.0
494,16466.67,1,546,435,351,351,336,165,0.5184,28741.50,28741.5,2229.680690637782,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
495,16500.00,1,550,432,352,338,341,175,0.4917,29342.00,29342.0,2234.680690637782,1.0,0.0,1.0,1.0,0.0,0.0,30492,87.46427842267983,0.0
496,16533.33,1,558,428,380,314,322,197,0.4688,29737.00,29737.0,2243.6249625477813,1.0,0.0,1.0,1.0,0.0,0.0,30492,144.07029534223577,0.0
497,16566.67,1,565,424,367,314,341,195,0.4471,29731.50,29731.5,2251.68722029608,1.0,0.0,1.0,1.0,0.0,0.0,30492,189.2914419618601,0.0
498,16600.00,1,573,419,416,314,297,186,0.5215,28808.50,28808.5,2261.1212014281364,1.0,0.0,1.0,1.0,0.0,0.0,30492,235.3853223971228,0.0
499,16633.33,1,579,416,450,313,270,181,0.5086,24856.00,24856.0,2267.8294053606355,1.0,0.0,1.0,1.0,0.0,0.0,30492,248.4074274251888,0.0
500,16666.67,1,587,414,490,313,237,181,0.5609,24062.00,24062.0,2276.075616611871,1.0,0.0,1.0,1.0,0.0,0.0,30492,241.51863282157012,0.0
501,16700.00,1,597,412,445,313,289,187,0.5037,27219.50,27219.5,2286.2736556390564,1.0,0.0,1.0,1.0,0.0,0.0,30492,256.32011235952683,0.0
502,16733.33,1,605,410,445,313,289,187,0.5044,27258.00,27258.0,2294.5198668902917,1.0,0.0,1.0,1.0,0.0,0.0,30492,249.3115520789208,0.0
503,16766.67,1,611,411,451,313,289,189,0.4535,24772.00,24772.0,2300.60262942059,1.0,0.0,1.0,1.0,0.0,0.0,30492,242.91202111052556,0.0
504,16800.00,1,619,410,448,313,298,189,0.4781,26925.50,26925.5,2308.6648871688885,1.0,0.0,1.0,1.0,0.0,0.0,30492,241.86773244895733,0.0
505,16833.33,1,627,410,472,313,278,190,0.4961,26203.00,26203.0,2316.6648871688885,1.0,0.0,1.0,1.0,0.0,0.0,30492,225.49944567559442,0.0
506,16866.67,1,635,409,467,313,285,190,0.4774,25849.00,25849.0,2324.727144917187,1.0,0.0,1.0,1.0,0.0,0.0,30492,225.12496529705533,0.0
507,16900.00,1,640,410,468,313,287,189,0.4326,23468.00,23468.0,2329.82616443078,1.0,0.0,1.0,1.0,0.0,0.0,30492,217.6292719282044,0.0
508,16933.33,1,645,411,476,313,276,187,0.4389,22654.50,22654.5,2334.9251839443727,1.0,0.0,1.0,1.0,0.0,0.0,30492,195.14417746886602,0.0
509,16966.67,1,651,408,547,313,211,173,0.5742,20960.50,20960.5,2341.633387876872,1.0,0.0,1.0,1.0,0.0,0.0,30492,180.62391868188507,0.0
510,17000.00,1,657,403,557,313,199,172,0.5859,20054.00,20054.0,2349.4436375527785,1.0,0.0,1.0,1.0,0.0,0.0,30492,171.0263137648713,0.0
511,17033.33,1,663,398,592,313,160,153,0.7547,18475.00,18475.0,2357.253887228685,1.0,0.0,1.0,1.0,0.0,0.0,30492,194.5668265660882,0.0
512,17066.67,1,668,383,581,183,173,306,0.6264,33160.00,33160.0,2373.065275529527,1.0,0.0,1.0,1.0,0.0,0.0,30492,271.76506397990255,0.0
513,17100.00,1,675,366,610,172,150,291,0.7131,31126.00,31126.0,2391.450051840377,1.0,0.0,1.0,1.0,0.0,0.0,30492,362.8015986734263,0.0
514,17133.33,1,680,355,610,172,150,296,0.7100,31522.00,31522.0,2403.5330978139714,1.0,0.0,1.0,1.0,0.0,0.0,30492,399.19450146513935,0.0
515,17166.67,1,684,345,616,163,150,310,0.6921,32182.50,32182.5,2414.3034274282404,1.0,0.0,1.0,1.0,0.0,0.0,30492,427.56578441217823,0.0
516,17200.00,1,687,334,619,151,149,311,0.6899,31967.50,31967.5,2425.705181679232,1.0,0.0,1.0,1.0,0.0,0.0,30492,394.1605003041288,0.0
517,17233.33,1,691,324,623,142,147,313,0.6905,31769.50,31769.5,2436.475511293501,1.0,0.0,1.0,1.0,0.0,0.0,30492,337.08307581366466,0.0
518,17266.67,1,694,314,627,135,147,312,0.6990,32059.50,32059.5,2446.9158178024113,1.0,0.0,1.0,1.0,0.0,0.0,30492,324.9326853365182,0.0
519,17300.00,1,697,305,632,124,144,325,0.7043,32962.50,32962.5,2456.402650782916,1.0,0.0,1.0,1.0,0.0,0.0,30492,315.4461126721975,0.0
520,17333.33,1,700,294,635,108,144,322,0.7027,32584.50,32584.5,2467.8044050339076,1.0,0.0,1.0,1.0,0.0,0.0,30492,315.4461126721975,0.0
521,17366.67,1,702,286,634,103,142,328,0.6989,32550.50,32550.5,2476.050616285143,1.0,0.0,1.0,1.0,0.0,0.0,30492,296.7006066727883,0.0
522,17400.00,1,703,279,633,101,140,327,0.6986,31981.50,31981.5,2483.1216840970083,1.0,0.0,1.0,1.0,0.0,0.0,30492,271.03966499389077,0.0
523,17433.33,1,705,273,634,95,140,333,0.6937,32341.00,32341.0,2489.446239417345,1.0,0.0,1.0,1.0,0.0,0.0,30492,247.3863375370605,0.0
524,17466.67,1,705,268,634,89,138,337,0.6986,32489.00,32489.0,2494.446239417345,1.0,0.0,1.0,1.0,0.0,0.0,30492,198.5730344231066,0.0
525,17500.00,1,706,265,632,87,138,337,0.6977,32445.50,32445.5,2497.6085170775136,1.0,0.0,1.0,1.0,0.0,0.0,30492,160.3316874482402,0.0
526,17533.33,1,706,262,632,87,138,337,0.6977,32445.00,32445.0,2500.6085170775136,1.0,0.0,1.0,1.0,0.0,0.0,30492,129.47007376223752,0.0
527,17566.67,1,706,259,632,84,137,340,0.6958,32410.50,32410.5,2503.6085170775136,1.0,0.0,1.0,1.0,0.0,0.0,30492,105.26751635713687,0.0
528,17600.00,1,706,257,633,81,136,343,0.6991,32613.50,32613.5,2505.6085170775136,1.0,0.0,1.0,1.0,0.0,0.0,30492,82.84020762890255,0.0
529,17633.33,1,706,256,632,79,136,345,0.6963,32672.50,32672.5,2506.6085170775136,1.0,0.0,1.0,1.0,0.0,0.0,30492,67.50000000000024,0.0
530,17666.67,1,706,255,631,78,135,346,0.7002,32707.50,32707.5,2507.6085170775136,1.0,0.0,1.0,1.0,0.0,0.0,30492,52.500000000000185,0.0
531,17700.00,1,705,254,630,77,136,347,0.6933,32718.50,32718.5,2509.0227306398865,1.0,0.0,1.0,1.0,0.0,0.0,30492,38.24264635194602,0.0
532,17733.33,1,705,253,632,78,133,345,0.7044,32320.50,32320.5,2510.0227306398865,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.923292192132564,0.0
533,17766.67,1,704,253,630,73,134,351,0.6955,32713.00,32713.0,2511.0227306398865,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
534,17800.00,1,703,252,630,74,134,349,0.6988,32681.00,32681.0,2512.4369442022594,1.0,0.0,1.0,1.0,0.0,0.0,30492,31.81980515339475,0.0
535,17833.33,1,703,251,632,73,133,350,0.7024,32696.00,32696.0,2513.4369442022594,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
536,17866.67,1,703,251,632,72,134,350,0.7028,32960.50,32960.5,2513.4369442022594,1.0,1.0,1.0,1.0,0.0,0.0,30492,21.2132034355965,0.0
537,17900.00,1,703,250,632,69,133,353,0.7031,33010.00,33010.0,2514.4369442022594,1.0,0.0,1.0,1.0,0.0,0.0,30492,23.717082451262932,0.0
538,17933.33,1,702,249,632,69,133,353,0.7029,33000.50,33000.5,2515.8511577646323,1.0,0.0,1.0,1.0,0.0,0.0,30492,23.717082451262932,0.0
539,17966.67,1,702,249,631,70,133,352,0.7086,33171.50,33171.5,2515.8511577646323,1.0,1.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
540,18000.00,1,701,249,630,72,133,350,0.7158,33318.50,33318.5,2516.8511577646323,1.0,0.0,1.0,1.0,0.0,0.0,30492,21.2132034355965,0.0
541,18033.33,1,701,249,630,72,133,349,0.7162,33244.50,33244.5,2516.8511577646323,1.0,1.0,1.0,1.0,0.0,0.0,30492,16.770509831248035,0.0
542,18066.67,1,701,248,630,72,132,349,0.7163,33000.00,33000.0,2517.8511577646323,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
543,18100.00,1,700,249,628,75,134,347,0.7085,32943.00,32943.0,2519.265371327005,1.0,0.0,1.0,1.0,0.0,0.0,30492,14.999999999999654,0.0
544,18133.33,1,700,250,628,79,134,343,0.7100,32632.00,32632.0,2520.265371327005,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
545,18166.67,1,699,252,628,85,134,337,0.7107,32096.00,32096.0,2522.501439304505,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
546,18200.00,1,699,253,627,88,135,336,0.7043,31945.50,31945.5,2523.501439304505,1.0,0.0,1.0,1.0,0.0,0.0,30492,40.38873605350892,0.0
547,18233.33,1,698,255,628,88,135,336,0.7013,31809.50,31809.5,2525.7375072820046,1.0,0.0,1.0,1.0,0.0,0.0,30492,47.434164902525865,0.0
548,18266.67,1,699,257,629,89,136,337,0.6912,31680.50,31680.5,2527.9735752595043,1.0,0.0,1.0,1.0,0.0,0.0,30492,53.03300858899126,0.0
549,18300.00,1,699,260,630,96,139,334,0.6864,31866.50,31866.5,2530.9735752595043,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.00000000000021,0.0
550,18333.33,1,699,263,630,96,139,334,0.6865,31870.50,31870.5,2533.9735752595043,1.0,0.0,1.0,1.0,0.0,0.0,30492,75.00000000000027,0.0
551,18366.67,1,700,267,630,104,142,330,0.6808,31900.00,31900.0,2538.096680885122,1.0,0.0,1.0,1.0,0.0,0.0,30492,91.24143795447361,0.0
552,18400.00,1,700,270,628,114,145,322,0.6845,31958.00,31958.0,2541.096680885122,1.0,0.0,1.0,1.0,0.0,0.0,30492,97.78803607804008,0.0
553,18433.33,1,700,274,627,129,146,307,0.7059,31640.00,31640.0,2545.096680885122,1.0,0.0,1.0,1.0,0.0,0.0,30492,105.26751635713687,0.0
554,18466.67,1,700,276,627,142,146,286,0.7420,30984.00,30984.0,2547.096680885122,1.0,0.0,1.0,1.0,0.0,0.0,30492,97.78803607804008,0.0
555,18500.00,1,699,279,629,151,145,283,0.7361,30206.00,30206.0,2550.2589585452906,1.0,0.0,1.0,1.0,0.0,0.0,30492,90.31195934094254,0.0
556,18533.33,1,699,282,632,154,144,279,0.7345,29507.50,29507.5,2553.2589585452906,1.0,0.0,1.0,1.0,0.0,0.0,30492,90.31195934094013,0.0
557,18566.67,1,698,282,632,150,138,274,0.7308,27633.50,27633.5,2554.2589585452906,1.0,0.0,1.0,1.0,0.0,0.0,30492,61.84658438426513,0.0
558,18600.00,1,698,280,636,148,130,268,0.7396,25766.50,25766.5,2556.2589585452906,1.0,0.0,1.0,1.0,0.0,0.0,30492,33.54101966249607,0.0
559,18633.33,1,697,278,640,142,124,268,0.7358,24452.50,24452.5,2558.4950265227903,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
560,18666.67,1,697,275,639,140,124,261,0.7045,22799.00,22799.0,2561.4950265227903,1.0,0.0,1.0,1.0,0.0,0.0,30492,54.60082416960408,0.0
561,18700.00,1,696,260,640,138,126,149,0.6207,11652.50,11652.5,2576.5283229011634,1.0,0.0,1.0,1.0,0.0,0.0,30492,165.6804152578095,0.0
562,18733.33,1,696,249,640,138,126,149,0.6249,11731.00,11731.0,2587.5283229011634,1.0,0.0,1.0,1.0,0.0,0.0,30492,232.98336850513684,0.0
563,18766.67,1,696,241,640,141,127,146,0.7081,13130.00,13130.0,2595.5283229011634,1.0,0.0,1.0,1.0,0.0,0.0,30492,277.6013328498272,0.0
564,18800.00,1,696,233,640,136,130,151,0.7402,14530.50,14530.5,2603.5283229011634,1.0,0.0,1.0,1.0,0.0,0.0,30492,315.0892730640012,0.0
565,18833.33,1,698,227,640,130,134,157,0.7653,16100.50,16100.5,2609.8528782215003,1.0,0.0,1.0,1.0,0.0,0.0,30492,247.954128822249,0.0
566,18866.67,1,699,222,640,131,136,156,0.8010,16993.00,16993.0,2614.951897735093,1.0,0.0,1.0,1.0,0.0,0.0,30492,203.74616560809258,0.0
567,18900.00,1,700,218,640,130,139,157,0.8115,17709.50,17709.5,2619.075003360711,1.0,0.0,1.0,1.0,0.0,0.0,30492,175.08926294893192,0.0
568,18933.33,1,686,211,492,129,285,158,0.7038,31693.00,31693.0,2634.7274792032094,1.0,0.0,1.0,1.0,0.0,0.0,30492,181.24568960391923,0.0
569,18966.67,1,669,206,455,123,307,164,0.6607,33266.00,33266.0,2652.4475243498787,1.0,0.0,1.0,1.0,0.0,0.0,30492,268.5377068495233,0.0
570,19000.00,1,653,203,443,121,315,166,0.6606,34544.50,34544.5,2668.7263449459783,1.0,0.0,1.0,1.0,0.0,0.0,30492,373.27101414388045,0.0
571,19033.33,1,639,200,430,120,325,166,0.6610,35658.50,35658.5,2683.0441660092547,1.0,0.0,1.0,1.0,0.0,0.0,30492,477.00235848472437,0.0
572,19066.67,1,625,198,411,122,340,159,0.6968,37668.50,37668.5,2697.1863016329858,1.0,0.0,1.0,1.0,0.0,0.0,30492,467.77398388538194,0.0
573,19100.00,1,611,196,400,128,346,145,0.7306,36655.50,36655.5,2711.328437256717,1.0,0.0,1.0,1.0,0.0,0.0,30492,441.4181690868546,0.0
574,19133.33,1,597,195,390,130,348,140,0.7471,36398.50,36398.5,2725.364106104335,1.0,0.0,1.0,1.0,0.0,0.0,30492,424.26406871193007,0.0
575,19166.67,1,587,194,390,130,348,140,0.7465,36368.50,36368.5,2735.413981725456,1.0,0.0,1.0,1.0,0.0,0.0,30492,392.5875698490734,0.0
576,19200.00,1,578,193,382,127,348,144,0.7229,36225.00,36225.0,2744.469366863593,1.0,0.0,1.0,1.0,0.0,0.0,30492,354.48906894289547,0.0
577,19233.33,1,571,192,371,123,371,142,0.7120,37507.50,37507.5,2751.5404346754585,1.0,0.0,1.0,1.0,0.0,0.0,30492,301.4962686336278,0.0
578,19266.67,1,566,190,366,123,378,138,0.7227,37697.00,37697.0,2756.925599482593,1.0,0.0,1.0,1.0,0.0,0.0,30492,235.50477702161456,0.0
579,19300.00,1,561,189,366,117,376,146,0.7023,38551.50,38551.5,2762.024618996186,1.0,0.0,1.0,1.0,0.0,0.0,30492,198.5730344231066,0.0
580,19333.33,1,558,188,364,113,382,148,0.6982,39474.50,39474.5,2765.1868966563543,1.0,0.0,1.0,1.0,0.0,0.0,30492,154.61646096066283,0.0
581,19366.67,1,537,187,359,108,227,148,0.6458,21696.50,21696.5,2786.2106926979827,1.0,0.0,1.0,1.0,0.0,0.0,30492,257.7426041615946,0.0
582,19400.00,1,521,185,359,105,227,152,0.6356,21932.00,21932.0,2802.33520819458,1.0,0.0,1.0,1.0,0.0,0.0,30492,339.57694268015433,0.0
583,19433.33,1,510,183,364,101,222,148,0.6509,21386.50,21386.5,2813.515548082079,1.0,0.0,1.0,1.0,0.0,0.0,30492,385.1379622940344,0.0
584,19466.67,1,504,181,372,99,214,150,0.6473,20777.00,20777.0,2819.840103402416,1.0,0.0,1.0,1.0,0.0,0.0,30492,408.3886017018609,0.0
585,19500.00,1,502,177,390,99,196,142,0.6809,18949.50,18949.5,2824.3122393574154,1.0,0.0,1.0,1.0,0.0,0.0,30492,273.0041208480204,0.0
586,19533.33,1,518,175,402,100,319,145,0.7136,33009.50,33009.5,2840.4367548540126,1.0,0.0,1.0,1.0,0.0,0.0,30492,78.30229881682732,0.0
587,19566.67,1,530,173,402,100,319,145,0.7136,33008.00,33008.0,2852.602279914609,1.0,0.0,1.0,1.0,0.0,0.0,30492,167.70509831248484,0.0
588,19600.00,1,539,171,400,101,322,144,0.7186,33322.00,33322.0,2861.821824371902,1.0,0.0,1.0,1.0,0.0,0.0,30492,273.00412084801314,0.0
589,19633.33,1,542,171,386,100,343,149,0.7589,38785.00,38785.0,2864.821824371902,1.0,0.0,1.0,1.0,0.0,0.0,30492,303.35622624235134,0.0
590,19666.67,1,525,172,374,97,214,153,0.6807,22288.50,22288.5,2881.8512107378283,1.0,0.0,1.0,1.0,0.0,0.0,30492,57.11829829397952,0.0
591,19700.00,1,513,173,374,94,216,160,0.6681,23090.50,23090.5,2893.8928053166205,1.0,0.0,1.0,1.0,0.0,0.0,30492,127.50000000000045,0.0
592,19733.33,1,505,173,375,93,217,161,0.6385,22307.00,22307.0,2901.8928053166205,1.0,0.0,1.0,1.0,0.0,0.0,30492,255.44079548889695,0.0
593,19766.67,1,499,174,382,108,212,154,0.5790,18904.00,18904.0,2907.9755678469187,1.0,0.0,1.0,1.0,0.0,0.0,30492,323.28393093378577,0.0
594,19800.00,1,496,175,387,94,207,172,0.5470,19476.50,19476.5,2911.137845507087,1.0,0.0,1.0,1.0,0.0,0.0,30492,218.66069605669955,0.0
595,19833.33,1,495,176,390,97,206,168,0.5427,18780.50,18780.5,2912.55205906946,1.0,0.0,1.0,1.0,0.0,0.0,30492,136.86215693171042,0.0
596,19866.67,1,493,178,385,99,213,185,0.4869,19188.00,19188.0,2915.3804861942062,1.0,0.0,1.0,1.0,0.0,0.0,30492,97.50000000000034,0.0
597,19900.00,1,494,177,382,100,214,163,0.6564,22898.00,22898.0,2916.794699756579,1.0,0.0,1.0,1.0,0.0,0.0,30492,43.73213921133991,0.0
598,19933.33,1,495,176,383,99,214,180,0.5862,22581.50,22581.5,2918.208913318952,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
599,19966.67,1,496,176,383,99,214,185,0.5795,22941.50,22941.5,2919.208913318952,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
600,20000.00,1,496,176,377,102,219,166,0.6550,23813.50,23813.5,2919.208913318952,1.0,1.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
601,20033.33,1,495,176,368,104,229,175,0.6027,24151.50,24151.5,2920.208913318952,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.606601717797968,0.0
602,20066.67,1,494,176,366,104,230,180,0.5785,23949.00,23949.0,2921.208913318952,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
603,20100.00,1,494,176,381,104,216,160,0.6780,23430.50,23430.5,2921.208913318952,1.0,1.0,1.0,1.0,0.0,0.0,30492,14.999999999999654,0.0
604,20133.33,1,494,176,364,105,234,155,0.6403,23224.00,23224.0,2921.208913318952,1.0,1.0,1.0,1.0,0.0,0.03333333333333144,30492,15.000000000000053,0.0
605,20166.67,1,492,178,382,104,215,153,0.5541,18228.00,18228.0,2924.037340443698,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
606,20200.00,1,493,177,379,104,219,153,0.7052,23630.50,23630.5,2925.451554006071,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
607,20233.33,1,494,176,380,104,218,166,0.6503,23534.00,23534.0,2926.865767568444,1.0,0.0,1.0,1.0,0.0,0.0,30492,0.0,0.0
608,20266.67,1,495,176,382,104,216,166,0.6455,23146.50,23146.5,2927.865767568444,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
609,20300.00,1,493,176,380,102,219,152,0.5465,18191.00,18191.0,2929.865767568444,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
610,20333.33,1,491,177,380,101,218,162,0.5120,18081.00,18081.0,2932.1018355459437,1.0,0.0,1.0,1.0,0.0,0.0,30492,15.000000000000053,0.0
611,20366.67,1,490,177,380,101,218,162,0.5108,18040.00,18040.0,2933.1018355459437,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.923292192132564,0.0
612,20400.00,1,488,177,359,100,239,155,0.4991,18491.00,18491.0,2935.1018355459437,1.0,0.0,1.0,1.0,0.0,0.0,30492,53.03300858899126,0.0
613,20433.33,1,490,174,363,98,235,159,0.6186,23113.00,23113.0,2938.7073868214075,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
614,20466.67,1,489,174,366,98,231,159,0.5372,19730.50,19730.5,2939.7073868214075,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
615,20500.00,1,489,174,378,100,218,170,0.5101,18903.50,18903.5,2939.7073868214075,1.0,1.0,1.0,1.0,0.0,0.0,30492,23.717082451262932,0.0
616,20533.33,1,489,175,382,100,213,162,0.5193,17919.50,17919.5,2940.7073868214075,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248035,0.0
617,20566.67,1,508,174,394,100,331,150,0.7520,37337.50,37337.5,2959.733684411848,1.0,0.0,1.0,1.0,0.0,0.0,30492,135.00000000000048,0.0
618,20600.00,1,527,171,405,96,338,147,0.7085,35201.50,35201.5,2978.9690684735197,1.0,0.0,1.0,1.0,0.0,0.0,30492,285.88677828818214,0.0
619,20633.33,1,548,169,424,90,351,150,0.6616,34835.00,34835.0,3000.0640915832487,1.0,0.0,1.0,1.0,0.0,0.0,30492,444.08614029262543,0.0
620,20666.67,1,569,168,447,88,351,154,0.6457,34905.00,34905.0,3021.087887624877,1.0,0.0,1.0,1.0,0.0,0.0,30492,602.2924953874177,0.0
621,20700.00,1,583,168,456,90,323,154,0.6470,32185.50,32185.5,3035.087887624877,1.0,0.0,1.0,1.0,0.0,0.0,30492,564.2971291793024,0.0
622,20733.33,1,592,169,458,93,318,153,0.6601,32118.00,32118.0,3044.1432727630145,1.0,0.0,1.0,1.0,0.0,0.0,30492,487.7307146366749,0.0
623,20766.67,1,599,170,458,93,318,153,0.6601,32114.50,32114.5,3051.2143405748798,1.0,0.0,1.0,1.0,0.0,0.0,30492,382.57352234570686,0.0
624,20800.00,1,604,171,460,93,319,153,0.6724,32815.50,32815.5,3056.3133600884726,1.0,0.0,1.0,1.0,0.0,0.0,30492,263.4625210537554,0.0
625,20833.33,1,610,172,458,90,345,152,0.7036,36896.50,36896.5,3062.3961226187707,1.0,0.0,1.0,1.0,0.0,0.0,30492,204.71016095934345,0.0
626,20866.67,1,616,173,452,89,353,153,0.7242,39114.00,39114.0,3068.478885149069,1.0,0.0,1.0,1.0,0.0,0.0,30492,182.48287590894722,0.0
627,20900.00,1,619,173,450,89,353,156,0.6851,37726.00,37726.0,3071.478885149069,1.0,0.0,1.0,1.0,0.0,0.0,30492,151.67811312117567,0.0
628,20933.33,1,622,174,449,88,356,156,0.7045,39125.00,39125.0,3074.6411628092374,1.0,0.0,1.0,1.0,0.0,0.0,30492,136.86215693171042,0.0
629,20966.67,1,618,173,451,88,327,154,0.6682,33649.00,33649.0,3078.7642684348552,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
630,21000.00,1,614,171,456,82,295,158,0.6757,31495.00,31495.0,3083.2364043898547,1.0,0.0,1.0,1.0,0.0,0.0,30492,21.2132034355965,0.0
631,21033.33,1,614,168,460,80,319,160,0.6659,33990.00,33990.0,3086.2364043898547,1.0,0.0,1.0,1.0,0.0,0.0,30492,53.033008588989844,0.0
632,21066.67,1,615,167,471,82,302,160,0.6570,31744.00,31744.0,3087.6506179522275,1.0,0.0,1.0,1.0,0.0,0.0,30492,74.24621202458775,0.0
633,21100.00,1,623,167,488,81,314,159,0.7005,34972.50,34972.5,3095.6506179522275,1.0,0.0,1.0,1.0,0.0,0.0,30492,58.57687256929855,0.0
634,21133.33,1,626,165,508,76,265,166,0.6671,29347.50,29347.5,3099.2561692276913,1.0,0.0,1.0,1.0,0.0,0.0,30492,100.6230589874909,0.0
635,21166.67,1,628,163,508,76,265,166,0.6671,29347.50,29347.5,3102.0845963524375,1.0,0.0,1.0,1.0,0.0,0.0,30492,111.49551560488919,0.0
636,21200.00,1,637,163,524,74,277,171,0.6957,32954.00,32954.0,3111.0845963524375,1.0,0.0,1.0,1.0,0.0,0.0,30492,167.70509831248484,0.0
637,21233.33,1,654,159,639,74,162,160,0.5678,14718.00,14718.0,3128.5488455490104,1.0,0.0,1.0,1.0,0.0,0.0,30492,240.11715890373267,0.0
638,21266.67,1,668,156,639,74,161,156,0.5891,14795.00,14795.0,3142.8666666122867,1.0,0.0,1.0,1.0,0.0,0.0,30492,322.1509739237191,0.0
639,21300.00,1,677,153,639,70,161,155,0.5559,13873.00,13873.0,3152.3534995927916,1.0,0.0,1.0,1.0,0.0,0.0,30492,375.07499250150096,0.0
640,21333.33,1,684,149,639,68,159,152,0.5398,13046.00,13046.0,3160.4157573410903,1.0,0.0,1.0,1.0,0.0,0.0,30492,367.80599505717817,0.0
641,21366.67,1,689,147,639,65,159,170,0.4942,13359.00,13359.0,3165.800922148225,1.0,0.0,1.0,1.0,0.0,0.0,30492,277.50000000000097,0.0
642,21400.00,1,692,148,639,66,159,199,0.4616,14605.50,14605.5,3168.9631998083933,1.0,0.0,1.0,1.0,0.0,0.0,30492,189.73665961010346,0.0
643,21433.33,1,694,149,639,68,159,205,0.4308,14043.50,14043.5,3171.199267785893,1.0,0.0,1.0,1.0,0.0,0.0,30492,130.9818689742978,0.0
644,21466.67,1,697,150,639,70,159,213,0.4110,13919.00,13919.0,3174.3615454460614,1.0,0.0,1.0,1.0,0.0,0.0,30492,97.78803607804008,0.0
645,21500.00,1,698,151,639,72,160,215,0.3970,13655.50,13655.5,3175.7757590084343,1.0,0.0,1.0,1.0,0.0,0.0,30492,73.86643351347104,0.0
646,21533.33,1,700,152,639,74,160,211,0.4030,13604.50,13604.5,3178.011826985934,1.0,0.0,1.0,1.0,0.0,0.0,30492,67.08203932499214,0.0
647,21566.67,1,701,153,639,74,160,211,0.4054,13687.50,13687.5,3179.426040548307,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
648,21600.00,1,702,153,639,71,161,214,0.4139,14260.00,14260.0,3180.426040548307,1.0,0.0,1.0,1.0,0.0,0.0,30492,43.73213921133875,0.0
649,21633.33,1,701,157,639,73,162,213,0.4617,15931.50,15931.5,3184.549146173925,1.0,0.0,1.0,1.0,0.0,0.0,30492,50.31152949374545,0.0
650,21666.67,1,700,159,639,74,162,212,0.4641,15938.00,15938.0,3186.7852141514245,1.0,0.0,1.0,1.0,0.0,0.0,30492,52.500000000000185,0.0
651,21700.00,1,699,162,639,74,163,213,0.4713,16364.50,16364.5,3189.947491811593,1.0,0.0,1.0,1.0,0.0,0.0,30492,69.1465834296969,0.0
652,21733.33,1,699,164,639,75,161,211,0.4693,15943.50,15943.5,3191.947491811593,1.0,0.0,1.0,1.0,0.0,0.0,30492,85.51315688243565,0.0
653,21766.67,1,698,167,639,73,159,214,0.5099,17349.50,17349.5,3195.1097694717614,1.0,0.0,1.0,1.0,0.0,0.0,30492,78.3022988168294,0.0
654,21800.00,1,697,171,639,72,134,215,0.5788,16675.50,16675.5,3199.2328750973793,1.0,0.0,1.0,1.0,0.0,0.0,30492,92.76987657639769,0.0
